CMDLINE python end2end.py test.config
MEM 0.234375 1464049299.9064
MEM 12.339844 1464049300.0097
MEM 24.085938 1464049300.1148
MEM 37.496094 1464049300.2188
MEM 37.496094 1464049300.3239
MEM 37.496094 1464049300.4266
MEM 37.496094 1464049300.5315
MEM 37.496094 1464049300.6366
MEM 37.496094 1464049300.7384
MEM 37.496094 1464049300.8397
MEM 37.496094 1464049300.9401
MEM 37.496094 1464049301.0411
MEM 37.496094 1464049301.1462
MEM 37.496094 1464049301.2488
MEM 37.496094 1464049301.3530
MEM 37.496094 1464049301.4576
MEM 37.496094 1464049301.5605
MEM 37.496094 1464049301.6612
MEM 37.496094 1464049301.7664
MEM 37.496094 1464049301.8715
MEM 37.496094 1464049301.9718
MEM 37.496094 1464049302.0754
MEM 37.496094 1464049302.1805
MEM 37.496094 1464049302.2808
MEM 37.496094 1464049302.3840
MEM 37.496094 1464049302.4891
MEM 37.496094 1464049302.5916
MEM 37.496094 1464049302.6928
MEM 37.496094 1464049302.7946
MEM 37.496094 1464049302.8956
MEM 37.496094 1464049303.0008
MEM 37.496094 1464049303.1033
MEM 37.496094 1464049303.2046
MEM 37.496094 1464049303.3054
MEM 37.496094 1464049303.4075
MEM 37.496094 1464049303.5078
MEM 37.496094 1464049303.6084
MEM 37.496094 1464049303.7091
MEM 37.496094 1464049303.8141
MEM 37.496094 1464049303.9193
MEM 37.496094 1464049304.0244
MEM 37.496094 1464049304.1295
MEM 37.496094 1464049304.2339
MEM 37.496094 1464049304.3359
MEM 37.496094 1464049304.4380
MEM 37.496094 1464049304.5403
MEM 37.496094 1464049304.6431
MEM 37.496094 1464049304.7447
MEM 37.496094 1464049304.8468
MEM 37.496094 1464049304.9487
MEM 37.496094 1464049305.0499
MEM 37.496094 1464049305.1521
MEM 37.496094 1464049305.2542
MEM 37.496094 1464049305.3563
MEM 37.496094 1464049305.4583
MEM 37.496094 1464049305.5613
MEM 37.496094 1464049305.6627
MEM 37.496094 1464049305.7641
MEM 37.496094 1464049305.8675
MEM 37.496094 1464049305.9685
MEM 37.496094 1464049306.0717
MEM 37.496094 1464049306.1729
MEM 37.496094 1464049306.2759
MEM 37.496094 1464049306.3771
MEM 37.496094 1464049306.4788
MEM 37.496094 1464049306.5811
MEM 37.496094 1464049306.6833
MEM 37.496094 1464049306.7866
MEM 37.496094 1464049306.8884
MEM 37.496094 1464049306.9900
MEM 37.496094 1464049307.0921
MEM 37.496094 1464049307.1955
MEM 37.496094 1464049307.2972
MEM 37.496094 1464049307.3988
MEM 37.496094 1464049307.5011
MEM 37.496094 1464049307.6033
MEM 37.496094 1464049307.7085
MEM 37.496094 1464049307.8116
MEM 37.496094 1464049307.9170
MEM 37.496094 1464049308.0222
MEM 37.496094 1464049308.1273
MEM 37.496094 1464049308.2324
MEM 37.496094 1464049308.3375
MEM 37.496094 1464049308.4426
MEM 37.496094 1464049308.5477
MEM 37.496094 1464049308.6529
MEM 37.496094 1464049308.7580
MEM 37.496094 1464049308.8631
MEM 37.496094 1464049308.9682
MEM 37.496094 1464049309.0708
MEM 37.496094 1464049309.1745
MEM 37.496094 1464049309.2796
MEM 37.496094 1464049309.3847
MEM 37.496094 1464049309.4857
MEM 37.496094 1464049309.5908
MEM 37.496094 1464049309.6917
MEM 37.496094 1464049309.7968
MEM 37.496094 1464049309.9019
MEM 37.496094 1464049310.0070
MEM 37.496094 1464049310.1121
MEM 37.496094 1464049310.2172
MEM 37.496094 1464049310.3180
MEM 37.496094 1464049310.4200
MEM 37.496094 1464049310.5251
MEM 37.496094 1464049310.6303
MEM 37.496094 1464049310.7354
MEM 37.496094 1464049310.8405
MEM 37.496094 1464049310.9457
MEM 37.496094 1464049311.0508
MEM 37.496094 1464049311.1559
MEM 37.496094 1464049311.2610
MEM 37.496094 1464049311.3661
MEM 37.496094 1464049311.4696
MEM 37.496094 1464049311.5747
MEM 37.496094 1464049311.6752
MEM 37.496094 1464049311.7803
MEM 37.496094 1464049311.8836
MEM 37.496094 1464049311.9854
MEM 37.496094 1464049312.0861
MEM 37.496094 1464049312.1893
MEM 37.496094 1464049312.2904
MEM 37.496094 1464049312.3924
MEM 37.496094 1464049312.4965
MEM 37.496094 1464049312.5993
MEM 37.496094 1464049312.7016
MEM 37.496094 1464049312.8067
MEM 37.496094 1464049312.9106
MEM 37.496094 1464049313.0127
MEM 37.496094 1464049313.1134
MEM 37.496094 1464049313.2169
MEM 37.496094 1464049313.3199
MEM 37.496094 1464049313.4219
MEM 37.496094 1464049313.5239
MEM 37.496094 1464049313.6250
MEM 37.496094 1464049313.7271
MEM 37.496094 1464049313.8292
MEM 37.496094 1464049313.9314
MEM 37.496094 1464049314.0325
MEM 37.496094 1464049314.1345
MEM 37.496094 1464049314.2366
MEM 37.496094 1464049314.3389
MEM 37.496094 1464049314.4411
MEM 37.496094 1464049314.5433
MEM 37.496094 1464049314.6455
MEM 37.496094 1464049314.7486
MEM 37.496094 1464049314.8505
MEM 37.496094 1464049314.9526
MEM 37.496094 1464049315.0549
MEM 37.496094 1464049315.1569
MEM 37.496094 1464049315.2579
MEM 37.496094 1464049315.3601
MEM 37.496094 1464049315.4614
MEM 37.496094 1464049315.5635
MEM 37.496094 1464049315.6655
MEM 37.496094 1464049315.7675
MEM 37.496094 1464049315.8677
MEM 37.496094 1464049315.9700
MEM 37.496094 1464049316.0711
MEM 37.496094 1464049316.1745
MEM 37.496094 1464049316.2758
MEM 37.496094 1464049316.3770
MEM 37.496094 1464049316.4784
MEM 37.496094 1464049316.5796
MEM 37.496094 1464049316.6809
MEM 37.496094 1464049316.7821
