CMDLINE python -m memory_profiler end2end.py test.config
MEM 0.812500 1464042095.2873
MEM 11.992188 1464042095.3877
MEM 23.214844 1464042095.4928
MEM 37.968750 1464042095.5982
MEM 38.054688 1464042095.7035
MEM 38.062500 1464042095.8089
MEM 38.066406 1464042095.9095
MEM 38.066406 1464042096.0148
MEM 38.066406 1464042096.1162
MEM 38.078125 1464042096.2216
MEM 38.078125 1464042096.3269
MEM 38.078125 1464042096.4296
MEM 38.078125 1464042096.5347
MEM 38.078125 1464042096.6387
MEM 38.082031 1464042096.7405
MEM 38.082031 1464042096.8459
MEM 38.082031 1464042096.9513
MEM 38.082031 1464042097.0516
MEM 38.082031 1464042097.1569
MEM 38.085938 1464042097.2623
MEM 38.085938 1464042097.3677
MEM 38.085938 1464042097.4731
MEM 38.085938 1464042097.5785
MEM 38.085938 1464042097.6814
MEM 38.085938 1464042097.7868
MEM 38.085938 1464042097.8922
MEM 38.085938 1464042097.9976
MEM 38.085938 1464042098.1030
MEM 38.089844 1464042098.2084
MEM 38.093750 1464042098.3137
MEM 38.093750 1464042098.4191
MEM 38.093750 1464042098.5213
MEM 38.093750 1464042098.6248
MEM 38.093750 1464042098.7256
MEM 38.093750 1464042098.8260
MEM 38.093750 1464042098.9276
MEM 38.093750 1464042099.0291
MEM 38.101562 1464042099.1306
MEM 38.101562 1464042099.2321
MEM 38.101562 1464042099.3335
MEM 38.105469 1464042099.4351
MEM 38.105469 1464042099.5367
MEM 38.109375 1464042099.6385
MEM 38.109375 1464042099.7399
MEM 38.109375 1464042099.8415
MEM 38.109375 1464042099.9431
MEM 38.113281 1464042100.0449
MEM 38.113281 1464042100.1461
MEM 38.113281 1464042100.2473
MEM 38.113281 1464042100.3493
MEM 38.113281 1464042100.4505
MEM 38.113281 1464042100.5514
MEM 38.113281 1464042100.6567
MEM 38.113281 1464042100.7621
MEM 38.117188 1464042100.8675
MEM 38.121094 1464042100.9686
MEM 38.152344 1464042101.0731
MEM 38.152344 1464042101.1782
MEM 38.152344 1464042101.2815
MEM 38.152344 1464042101.3828
MEM 38.152344 1464042101.4879
MEM 38.152344 1464042101.5882
MEM 38.152344 1464042101.6933
MEM 38.152344 1464042101.7985
MEM 38.152344 1464042101.8989
MEM 38.152344 1464042102.0024
MEM 38.152344 1464042102.1071
MEM 38.152344 1464042102.2123
MEM 38.152344 1464042102.3174
MEM 38.152344 1464042102.4226
MEM 38.152344 1464042102.5254
MEM 38.152344 1464042102.6300
MEM 38.152344 1464042102.7343
MEM 38.152344 1464042102.8362
MEM 38.152344 1464042102.9401
MEM 38.152344 1464042103.0453
MEM 38.156250 1464042103.1459
MEM 38.156250 1464042103.2510
MEM 38.156250 1464042103.3513
MEM 38.156250 1464042103.4564
MEM 38.156250 1464042103.5616
MEM 38.156250 1464042103.6668
MEM 38.156250 1464042103.7669
MEM 38.156250 1464042103.8671
MEM 38.156250 1464042103.9673
MEM 38.156250 1464042104.0722
MEM 38.156250 1464042104.1737
MEM 38.156250 1464042104.2788
MEM 38.156250 1464042104.3834
MEM 38.156250 1464042104.4837
MEM 38.156250 1464042104.5862
MEM 38.156250 1464042104.6909
MEM 38.156250 1464042104.7921
MEM 38.156250 1464042104.8947
MEM 38.156250 1464042104.9983
MEM 38.156250 1464042105.1034
MEM 38.156250 1464042105.2049
MEM 38.156250 1464042105.3054
MEM 38.156250 1464042105.4078
MEM 38.156250 1464042105.5080
MEM 38.156250 1464042105.6084
MEM 38.152344 1464042105.7135
MEM 38.152344 1464042105.8155
MEM 38.152344 1464042105.9195
MEM 38.152344 1464042106.0226
MEM 38.152344 1464042106.1237
MEM 38.152344 1464042106.2254
MEM 38.152344 1464042106.3297
MEM 38.152344 1464042106.4319
MEM 38.152344 1464042106.5372
MEM 38.152344 1464042106.6423
MEM 38.152344 1464042106.7434
MEM 38.152344 1464042106.8469
MEM 38.152344 1464042106.9521
MEM 38.152344 1464042107.0542
MEM 38.152344 1464042107.1552
MEM 38.152344 1464042107.2596
MEM 38.152344 1464042107.3608
MEM 38.152344 1464042107.4636
MEM 38.152344 1464042107.5688
MEM 38.152344 1464042107.6705
MEM 38.152344 1464042107.7725
MEM 38.152344 1464042107.8728
MEM 38.152344 1464042107.9754
MEM 38.152344 1464042108.0804
MEM 38.152344 1464042108.1855
MEM 38.152344 1464042108.2901
MEM 38.152344 1464042108.3952
MEM 38.152344 1464042108.4970
MEM 38.152344 1464042108.5999
MEM 38.152344 1464042108.7051
MEM 38.152344 1464042108.8053
MEM 38.152344 1464042108.9080
MEM 38.152344 1464042109.0082
MEM 38.152344 1464042109.1118
MEM 38.152344 1464042109.2130
MEM 38.152344 1464042109.3145
MEM 38.152344 1464042109.4192
MEM 38.152344 1464042109.5244
MEM 38.152344 1464042109.6295
MEM 38.152344 1464042109.7346
MEM 38.152344 1464042109.8359
MEM 38.152344 1464042109.9389
MEM 38.152344 1464042110.0441
MEM 38.152344 1464042110.1493
MEM 38.152344 1464042110.2498
MEM 38.152344 1464042110.3534
MEM 38.152344 1464042110.4548
MEM 38.152344 1464042110.5556
MEM 38.152344 1464042110.6607
MEM 38.152344 1464042110.7659
MEM 38.136719 1464042110.8705
MEM 38.136719 1464042110.9722
MEM 38.136719 1464042111.0758
MEM 38.136719 1464042111.1787
MEM 38.136719 1464042111.2815
MEM 38.136719 1464042111.3834
MEM 38.136719 1464042111.4844
MEM 38.136719 1464042111.5851
MEM 38.136719 1464042111.6887
MEM 38.136719 1464042111.7939
MEM 38.136719 1464042111.8965
MEM 38.136719 1464042112.0016
MEM 38.136719 1464042112.1021
MEM 38.136719 1464042112.2053
MEM 38.136719 1464042112.3071
MEM 38.140625 1464042112.4075
MEM 38.140625 1464042112.5081
MEM 38.140625 1464042112.6095
MEM 38.140625 1464042112.7098
MEM 38.140625 1464042112.8149
MEM 38.140625 1464042112.9180
MEM 38.140625 1464042113.0197
MEM 38.140625 1464042113.1199
MEM 38.140625 1464042113.2203
MEM 38.140625 1464042113.3225
MEM 38.140625 1464042113.4238
MEM 38.140625 1464042113.5259
MEM 38.140625 1464042113.6271
MEM 38.140625 1464042113.7322
MEM 38.140625 1464042113.8361
MEM 38.140625 1464042113.9367
MEM 38.140625 1464042114.0416
MEM 38.140625 1464042114.1431
MEM 38.140625 1464042114.2434
MEM 38.140625 1464042114.3437
MEM 38.140625 1464042114.4441
MEM 38.140625 1464042114.5492
MEM 38.140625 1464042114.6544
MEM 38.140625 1464042114.7547
MEM 38.140625 1464042114.8598
MEM 38.140625 1464042114.9601
MEM 38.140625 1464042115.0621
MEM 38.140625 1464042115.1625
MEM 38.140625 1464042115.2662
MEM 38.140625 1464042115.3681
MEM 38.140625 1464042115.4686
MEM 38.140625 1464042115.5698
MEM 38.140625 1464042115.6746
MEM 38.140625 1464042115.7748
MEM 38.140625 1464042115.8788
MEM 38.140625 1464042115.9802
MEM 38.140625 1464042116.0826
MEM 38.140625 1464042116.1856
MEM 38.140625 1464042116.2878
MEM 38.140625 1464042116.3914
MEM 38.140625 1464042116.4966
MEM 38.140625 1464042116.6017
MEM 38.140625 1464042116.7021
MEM 38.140625 1464042116.8031
MEM 38.140625 1464042116.9056
MEM 38.140625 1464042117.0059
MEM 38.140625 1464042117.1097
MEM 38.140625 1464042117.2101
MEM 38.140625 1464042117.3105
MEM 38.140625 1464042117.4124
MEM 38.140625 1464042117.5150
MEM 38.140625 1464042117.6195
MEM 38.140625 1464042117.7216
MEM 38.140625 1464042117.8239
MEM 38.140625 1464042117.9251
MEM 38.140625 1464042118.0270
MEM 38.140625 1464042118.1278
MEM 38.140625 1464042118.2330
MEM 38.140625 1464042118.3381
MEM 38.140625 1464042118.4454
MEM 38.140625 1464042118.5505
MEM 38.140625 1464042118.6508
MEM 38.140625 1464042118.7559
MEM 38.140625 1464042118.8580
MEM 38.140625 1464042118.9587
MEM 38.140625 1464042119.0608
MEM 38.140625 1464042119.1609
MEM 38.140625 1464042119.2637
MEM 38.140625 1464042119.3651
MEM 38.140625 1464042119.4680
MEM 38.140625 1464042119.5693
MEM 38.140625 1464042119.6731
MEM 38.140625 1464042119.7780
MEM 38.140625 1464042119.8782
MEM 38.140625 1464042119.9808
MEM 38.140625 1464042120.0830
MEM 38.140625 1464042120.1866
MEM 38.140625 1464042120.2918
MEM 38.140625 1464042120.3969
MEM 38.140625 1464042120.5021
MEM 38.140625 1464042120.6047
MEM 38.140625 1464042120.7067
MEM 38.140625 1464042120.8094
MEM 38.140625 1464042120.9132
MEM 38.140625 1464042121.0184
MEM 38.140625 1464042121.1235
MEM 38.140625 1464042121.2240
MEM 38.140625 1464042121.3273
MEM 38.140625 1464042121.4280
MEM 38.140625 1464042121.5294
MEM 38.140625 1464042121.6311
MEM 38.140625 1464042121.7363
MEM 38.140625 1464042121.8367
MEM 38.140625 1464042121.9373
MEM 38.140625 1464042122.0425
MEM 38.140625 1464042122.1468
MEM 38.140625 1464042122.2473
MEM 38.140625 1464042122.3478
MEM 38.140625 1464042122.4503
MEM 38.140625 1464042122.5555
MEM 38.140625 1464042122.6606
MEM 38.140625 1464042122.7633
MEM 38.140625 1464042122.8685
MEM 38.140625 1464042122.9736
MEM 38.140625 1464042123.0788
MEM 38.140625 1464042123.1840
MEM 38.140625 1464042123.2842
MEM 38.140625 1464042123.3893
MEM 38.140625 1464042123.4945
MEM 38.140625 1464042123.5979
MEM 38.140625 1464042123.7031
MEM 38.140625 1464042123.8035
MEM 38.140625 1464042123.9052
MEM 38.140625 1464042124.0103
MEM 38.140625 1464042124.1154
MEM 38.140625 1464042124.2206
MEM 38.140625 1464042124.3258
MEM 38.140625 1464042124.4310
MEM 38.140625 1464042124.5361
MEM 38.140625 1464042124.6413
MEM 38.140625 1464042124.7442
MEM 38.140625 1464042124.8494
MEM 38.140625 1464042124.9545
MEM 38.140625 1464042125.0597
MEM 38.140625 1464042125.1622
MEM 38.140625 1464042125.2673
MEM 38.140625 1464042125.3718
MEM 38.140625 1464042125.4769
MEM 38.140625 1464042125.5821
MEM 38.140625 1464042125.6861
MEM 38.140625 1464042125.7878
MEM 38.140625 1464042125.8902
MEM 38.140625 1464042125.9926
MEM 38.140625 1464042126.0954
MEM 38.140625 1464042126.1993
MEM 38.140625 1464042126.3000
MEM 38.140625 1464042126.4052
MEM 38.140625 1464042126.5104
MEM 38.140625 1464042126.6156
MEM 38.140625 1464042126.7207
MEM 38.140625 1464042126.8259
MEM 38.140625 1464042126.9311
MEM 38.140625 1464042127.0337
MEM 38.140625 1464042127.1370
MEM 38.140625 1464042127.2417
MEM 38.140625 1464042127.3452
MEM 38.140625 1464042127.4462
MEM 38.140625 1464042127.5501
MEM 38.140625 1464042127.6554
MEM 38.140625 1464042127.7576
MEM 38.140625 1464042127.8581
MEM 38.140625 1464042127.9588
MEM 38.140625 1464042128.0595
MEM 38.140625 1464042128.1641
MEM 38.140625 1464042128.2693
MEM 38.140625 1464042128.3696
MEM 38.140625 1464042128.4710
MEM 38.140625 1464042128.5718
MEM 38.140625 1464042128.6741
MEM 38.140625 1464042128.7764
MEM 38.140625 1464042128.8792
MEM 38.140625 1464042128.9843
MEM 38.140625 1464042129.0886
MEM 38.140625 1464042129.1889
MEM 38.140625 1464042129.2932
MEM 38.140625 1464042129.3946
MEM 38.140625 1464042129.4965
MEM 38.140625 1464042129.6003
MEM 38.140625 1464042129.7021
MEM 38.140625 1464042129.8038
MEM 38.140625 1464042129.9050
MEM 38.140625 1464042130.0065
MEM 38.140625 1464042130.1117
MEM 38.140625 1464042130.2119
MEM 38.140625 1464042130.3164
MEM 38.140625 1464042130.4166
MEM 38.140625 1464042130.5178
MEM 38.140625 1464042130.6185
MEM 38.140625 1464042130.7218
MEM 38.140625 1464042130.8254
MEM 38.140625 1464042130.9257
MEM 38.140625 1464042131.0262
MEM 38.140625 1464042131.1285
MEM 38.140625 1464042131.2288
MEM 38.140625 1464042131.3304
MEM 38.140625 1464042131.4338
MEM 38.140625 1464042131.5360
MEM 38.140625 1464042131.6371
MEM 38.140625 1464042131.7422
MEM 38.140625 1464042131.8474
MEM 38.140625 1464042131.9476
MEM 38.140625 1464042132.0528
MEM 38.140625 1464042132.1539
MEM 38.140625 1464042132.2555
MEM 38.140625 1464042132.3565
MEM 38.140625 1464042132.4579
MEM 38.140625 1464042132.5631
MEM 38.140625 1464042132.6682
MEM 38.140625 1464042132.7687
MEM 38.140625 1464042132.8692
MEM 38.140625 1464042132.9730
MEM 38.140625 1464042133.0756
MEM 38.140625 1464042133.1788
MEM 38.140625 1464042133.2840
MEM 38.140625 1464042133.3892
MEM 38.140625 1464042133.4944
MEM 38.140625 1464042133.5948
MEM 38.140625 1464042133.6951
MEM 38.140625 1464042133.8003
MEM 38.140625 1464042133.9055
MEM 38.140625 1464042134.0056
MEM 38.140625 1464042134.1058
MEM 38.140625 1464042134.2081
MEM 38.140625 1464042134.3133
MEM 38.140625 1464042134.4154
MEM 38.140625 1464042134.5172
MEM 38.140625 1464042134.6186
MEM 38.140625 1464042134.7201
MEM 38.140625 1464042134.8252
MEM 38.140625 1464042134.9304
MEM 38.140625 1464042135.0306
MEM 38.140625 1464042135.1320
MEM 38.140625 1464042135.2363
MEM 38.140625 1464042135.3370
MEM 38.140625 1464042135.4422
MEM 38.140625 1464042135.5468
MEM 38.140625 1464042135.6482
MEM 38.140625 1464042135.7533
MEM 38.140625 1464042135.8577
MEM 38.140625 1464042135.9629
MEM 38.140625 1464042136.0680
MEM 38.140625 1464042136.1682
MEM 38.140625 1464042136.2726
MEM 38.140625 1464042136.3733
MEM 38.140625 1464042136.4739
MEM 38.140625 1464042136.5744
MEM 38.140625 1464042136.6763
MEM 38.140625 1464042136.7800
MEM 38.140625 1464042136.8852
MEM 38.140625 1464042136.9904
MEM 38.140625 1464042137.0955
MEM 38.140625 1464042137.2007
MEM 38.140625 1464042137.3057
MEM 38.140625 1464042137.4109
MEM 38.140625 1464042137.5149
MEM 38.140625 1464042137.6201
MEM 38.140625 1464042137.7252
MEM 38.140625 1464042137.8303
MEM 38.140625 1464042137.9355
MEM 38.140625 1464042138.0406
MEM 38.140625 1464042138.1439
MEM 38.140625 1464042138.2491
MEM 38.140625 1464042138.3542
MEM 38.140625 1464042138.4594
MEM 38.140625 1464042138.5645
MEM 38.140625 1464042138.6658
MEM 38.140625 1464042138.7709
MEM 38.140625 1464042138.8761
MEM 38.140625 1464042138.9763
MEM 38.140625 1464042139.0815
MEM 38.140625 1464042139.1867
MEM 38.140625 1464042139.2919
MEM 38.140625 1464042139.3970
MEM 38.140625 1464042139.5021
MEM 38.140625 1464042139.6067
MEM 38.140625 1464042139.7069
MEM 38.140625 1464042139.8120
MEM 38.140625 1464042139.9125
MEM 38.140625 1464042140.0176
MEM 38.140625 1464042140.1227
MEM 38.140625 1464042140.2278
MEM 38.140625 1464042140.3298
MEM 38.140625 1464042140.4322
MEM 38.140625 1464042140.5340
MEM 38.140625 1464042140.6352
MEM 38.140625 1464042140.7355
MEM 38.140625 1464042140.8407
MEM 38.140625 1464042140.9442
MEM 38.140625 1464042141.0470
MEM 38.140625 1464042141.1480
MEM 38.140625 1464042141.2517
MEM 38.140625 1464042141.3530
MEM 38.140625 1464042141.4561
MEM 38.140625 1464042141.5585
MEM 38.140625 1464042141.6637
MEM 38.140625 1464042141.7642
MEM 38.140625 1464042141.8644
MEM 38.140625 1464042141.9682
MEM 38.140625 1464042142.0733
MEM 38.140625 1464042142.1785
MEM 38.140625 1464042142.2836
MEM 38.140625 1464042142.3873
MEM 38.140625 1464042142.4887
MEM 38.140625 1464042142.5939
MEM 38.140625 1464042142.6991
MEM 38.140625 1464042142.8043
MEM 38.140625 1464042142.9093
MEM 38.140625 1464042143.0145
MEM 38.140625 1464042143.1197
MEM 38.140625 1464042143.2249
MEM 38.140625 1464042143.3301
MEM 38.140625 1464042143.4352
MEM 38.140625 1464042143.5383
MEM 38.140625 1464042143.6414
MEM 38.140625 1464042143.7453
MEM 38.140625 1464042143.8504
MEM 38.140625 1464042143.9553
MEM 38.140625 1464042144.0573
MEM 38.140625 1464042144.1612
MEM 38.140625 1464042144.2663
MEM 38.140625 1464042144.3712
MEM 38.140625 1464042144.4751
MEM 38.140625 1464042144.5783
MEM 38.140625 1464042144.6834
MEM 38.140625 1464042144.7886
MEM 38.140625 1464042144.8937
MEM 38.140625 1464042144.9956
MEM 38.140625 1464042145.1008
MEM 38.140625 1464042145.2040
MEM 38.140625 1464042145.3091
MEM 38.140625 1464042145.4143
MEM 38.140625 1464042145.5193
MEM 38.140625 1464042145.6233
MEM 38.140625 1464042145.7285
MEM 38.140625 1464042145.8336
MEM 38.140625 1464042145.9347
MEM 38.140625 1464042146.0399
MEM 38.140625 1464042146.1449
MEM 38.140625 1464042146.2500
MEM 38.140625 1464042146.3539
MEM 38.140625 1464042146.4567
MEM 38.140625 1464042146.5620
MEM 38.140625 1464042146.6671
MEM 38.140625 1464042146.7686
MEM 38.140625 1464042146.8738
MEM 38.140625 1464042146.9785
MEM 38.140625 1464042147.0837
MEM 38.140625 1464042147.1849
MEM 38.140625 1464042147.2901
MEM 38.140625 1464042147.3929
MEM 38.140625 1464042147.4984
MEM 38.140625 1464042147.6009
MEM 38.140625 1464042147.7028
MEM 38.140625 1464042147.8052
MEM 38.140625 1464042147.9054
MEM 38.140625 1464042148.0101
MEM 38.140625 1464042148.1124
MEM 38.140625 1464042148.2176
MEM 38.140625 1464042148.3227
MEM 38.140625 1464042148.4253
MEM 38.140625 1464042148.5305
MEM 38.140625 1464042148.6357
MEM 38.140625 1464042148.7409
MEM 38.140625 1464042148.8416
MEM 38.140625 1464042148.9422
MEM 38.140625 1464042149.0474
MEM 38.140625 1464042149.1525
MEM 38.140625 1464042149.2536
